tbl,Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,Geocoded_City1,Geocoded_City2,tbl1apk
Table 1a,2008,3,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,12264,AUS,IAD,1342,17563,324.12,UA,0.45,425.55,DL,0.12,169.55,"Austin, TX
(30.264979, -97.746598)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",200831042312264AUSIAD
Table 1a,2013,3,30423,32467,"Austin, TX","Miami, FL (Metropolitan Area)",10423,11697,AUS,FLL,1105,36218,182.23,WN,0.4,174.91,WN,0.4,174.91,"Austin, TX
(30.264979, -97.746598)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",201331042311697AUSFLL
Table 1a,2012,2,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,12954,AUS,LGB,1242,21658,178.74,B6,0.92,176.07,B6,0.92,176.07,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201221042312954AUSLGB
Table 1a,2009,4,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",10423,14831,AUS,SJC,1504,31850,186.03,AS,0.49,166.0,AS,0.49,166.0,"Austin, TX
(30.264979, -97.746598)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",200941042314831AUSSJC
Table 1a,2014,1,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,12264,AUS,IAD,1342,17836,355.37,UA,0.69,375.19,AA,0.13,302.89,"Austin, TX
(30.264979, -97.746598)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201411042312264AUSIAD
Table 1a,2011,2,30423,30194,"Austin, TX","Dallas/Fort Worth, TX",10423,11259,AUS,DAL,190,72527,160.55,WN,0.99,160.4,WN,0.99,160.4,"Austin, TX
(30.264979, -97.746598)","Dallas/Fort Worth, TX
(40.11086, -77.035636)",201121042311259AUSDAL
Table 1a,2007,1,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,10800,AUS,BUR,1242,5824,202.25,WN,0.46,213.15,AA,0.19,192.33,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",200711042310800AUSBUR
Table 1a,2012,4,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",10423,13796,AUS,OAK,1504,16016,244.12,WN,0.89,244.83,DL,0.02,182.73,"Austin, TX
(30.264979, -97.746598)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201241042313796AUSOAK
Table 1a,2014,1,30423,30977,"Austin, TX","Chicago, IL",10423,13930,AUS,ORD,978,49049,279.31,AA,0.57,262.65,AA,0.57,262.65,"Austin, TX
(30.264979, -97.746598)","Chicago, IL
(41.775002, -87.696388)",201411042313930AUSORD
Table 1a,2009,2,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",10423,14771,AUS,SFO,1504,50505,153.51,WN,0.33,131.18,WN,0.33,131.18,"Austin, TX
(30.264979, -97.746598)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",200921042314771AUSSFO
Table 1a,2014,1,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,10821,AUS,BWI,1342,31668,254.06,WN,0.69,259.69,AA,0.09,226.81,"Austin, TX
(30.264979, -97.746598)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201411042310821AUSBWI
Table 1a,2008,3,30423,30721,"Austin, TX","Boston, MA (Metropolitan Area)",10423,10721,AUS,BOS,1698,38038,234.53,B6,0.56,209.29,B6,0.56,209.29,"Austin, TX
(30.264979, -97.746598)","Boston, MA (Metropolitan Area)
(42.358894, -71.056742)",200831042310721AUSBOS
Table 1a,2007,3,30423,31453,"Austin, TX","Houston, TX",10423,12266,AUS,IAH,148,13650,111.82,CO,1.0,111.82,CO,1.0,111.82,"Austin, TX
(30.264979, -97.746598)","Houston, TX
(29.760803, -95.369506)",200731042312266AUSIAH
Table 1a,2009,4,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12197,AUS,HPN,1559,1547,212.46,UA,0.38,170.93,UA,0.38,170.93,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",200941042312197AUSHPN
Table 1a,2014,3,30423,32467,"Austin, TX","Miami, FL (Metropolitan Area)",10423,11697,AUS,FLL,1105,39312,177.14,WN,0.45,173.81,DL,0.11,163.81,"Austin, TX
(30.264979, -97.746598)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",201431042311697AUSFLL
Table 1a,2014,4,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,10800,AUS,BUR,1242,3458,242.71,WN,0.76,233.07,WN,0.76,233.07,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201441042310800AUSBUR
Table 1a,2010,2,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",10423,14831,AUS,SJC,1504,37947,198.46,AS,0.65,183.99,AS,0.65,183.99,"Austin, TX
(30.264979, -97.746598)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201021042314831AUSSJC
Table 1a,2010,3,30423,33195,"Austin, TX","Tampa, FL (Metropolitan Area)",10423,15304,AUS,TPA,928,16744,186.4,WN,0.62,184.62,CO,0.13,183.47,"Austin, TX
(30.264979, -97.746598)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)",201031042315304AUSTPA
Table 1a,2014,3,30423,31453,"Austin, TX","Houston, TX",10423,12266,AUS,IAH,148,8918,186.67,UA,1.0,186.67,UA,1.0,186.67,"Austin, TX
(30.264979, -97.746598)","Houston, TX
(29.760803, -95.369506)",201431042312266AUSIAH
Table 1a,2011,4,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12953,AUS,LGA,1559,29029,227.29,AA,0.51,228.48,CO,0.11,212.81,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201141042312953AUSLGA
Table 1a,2009,1,30423,33195,"Austin, TX","Tampa, FL (Metropolitan Area)",10423,15304,AUS,TPA,928,16744,175.05,WN,0.55,173.1,CO,0.19,159.6,"Austin, TX
(30.264979, -97.746598)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)",200911042315304AUSTPA
Table 1a,2010,4,30423,31453,"Austin, TX","Houston, TX",10423,12191,AUS,HOU,148,19383,135.26,WN,1.0,135.26,WN,1.0,135.26,"Austin, TX
(30.264979, -97.746598)","Houston, TX
(29.760803, -95.369506)",201041042312191AUSHOU
Table 1a,2011,2,30423,30721,"Austin, TX","Boston, MA (Metropolitan Area)",10423,14307,AUS,PVD,1698,5551,252.07,WN,0.52,247.23,DL,0.23,234.74,"Austin, TX
(30.264979, -97.746598)","Boston, MA (Metropolitan Area)
(42.358894, -71.056742)",201121042314307AUSPVD
Table 1a,2013,2,30423,30194,"Austin, TX","Dallas/Fort Worth, TX",10423,11298,AUS,DFW,190,27664,155.11,AA,0.99,154.07,AA,0.99,154.07,"Austin, TX
(30.264979, -97.746598)","Dallas/Fort Worth, TX
(40.11086, -77.035636)",201321042311298AUSDFW
Table 1a,2014,2,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,12264,AUS,IAD,1342,25389,338.05,UA,0.7,358.72,AA,0.17,257.71,"Austin, TX
(30.264979, -97.746598)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201421042312264AUSIAD
Table 1a,2007,2,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,10800,AUS,BUR,1242,6006,214.81,WN,0.52,212.44,WN,0.52,212.44,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",200721042310800AUSBUR
Table 1a,2011,3,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,11278,AUS,DCA,1342,19565,288.28,AA,0.45,297.49,DL,0.13,249.94,"Austin, TX
(30.264979, -97.746598)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201131042311278AUSDCA
Table 1a,2007,4,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,12892,AUS,LAX,1242,62335,207.17,AA,0.66,208.82,WN,0.2,193.5,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",200741042312892AUSLAX
Table 1a,2010,4,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12391,AUS,ISP,1559,1274,253.51,WN,0.97,253.32,WN,0.97,253.32,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201041042312391AUSISP
Table 1a,2011,1,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,14908,AUS,SNA,1242,13286,204.76,AA,0.34,202.68,CO,0.11,199.45,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201111042314908AUSSNA
Table 1a,2009,4,30423,31453,"Austin, TX","Houston, TX",10423,12191,AUS,HOU,148,22477,120.01,WN,1.0,120.01,WN,1.0,120.01,"Austin, TX
(30.264979, -97.746598)","Houston, TX
(29.760803, -95.369506)",200941042312191AUSHOU
Table 1a,2011,3,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12391,AUS,ISP,1559,1092,256.3,WN,1.0,256.3,WN,1.0,256.3,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201131042312391AUSISP
Table 1a,2009,4,30423,31453,"Austin, TX","Houston, TX",10423,12266,AUS,IAH,148,12103,129.78,CO,0.99,129.73,CO,0.99,129.73,"Austin, TX
(30.264979, -97.746598)","Houston, TX
(29.760803, -95.369506)",200941042312266AUSIAH
Table 1a,2008,4,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,11278,AUS,DCA,1342,19292,280.2,AA,0.43,303.55,US,0.18,215.78,"Austin, TX
(30.264979, -97.746598)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",200841042311278AUSDCA
Table 1a,2014,1,30423,33195,"Austin, TX","Tampa, FL (Metropolitan Area)",10423,15304,AUS,TPA,928,18655,238.77,WN,0.59,240.42,UA,0.13,230.82,"Austin, TX
(30.264979, -97.746598)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)",201411042315304AUSTPA
Table 1a,2010,4,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,11278,AUS,DCA,1342,19929,274.69,AA,0.49,274.58,US,0.17,228.74,"Austin, TX
(30.264979, -97.746598)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201041042311278AUSDCA
Table 1a,2013,4,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,12264,AUS,IAD,1342,20384,343.94,UA,0.71,354.39,US,0.13,339.0,"Austin, TX
(30.264979, -97.746598)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201341042312264AUSIAD
Table 1a,2013,2,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,14908,AUS,SNA,1242,14742,254.57,WN,0.39,241.83,AA,0.28,239.28,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201321042314908AUSSNA
Table 1a,2010,3,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,12892,AUS,LAX,1242,71890,213.32,AA,0.46,227.5,WN,0.39,198.22,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201031042312892AUSLAX
Table 1a,2008,4,30423,30194,"Austin, TX","Dallas/Fort Worth, TX",10423,11298,AUS,DFW,190,29757,124.57,AA,0.98,123.76,AA,0.98,123.76,"Austin, TX
(30.264979, -97.746598)","Dallas/Fort Worth, TX
(40.11086, -77.035636)",200841042311298AUSDFW
Table 1a,2007,1,30423,32467,"Austin, TX","Miami, FL (Metropolitan Area)",10423,11697,AUS,FLL,1105,14742,198.79,CO,0.37,193.34,DL,0.11,188.15,"Austin, TX
(30.264979, -97.746598)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",200711042311697AUSFLL
Table 1a,2007,4,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",10423,14831,AUS,SJC,1504,56602,228.39,AA,0.85,231.15,WN,0.07,192.08,"Austin, TX
(30.264979, -97.746598)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",200741042314831AUSSJC
Table 1a,2014,2,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,12954,AUS,LGB,1242,22568,201.49,B6,0.85,202.72,US,0.11,192.14,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201421042312954AUSLGB
Table 1a,2007,1,30423,31453,"Austin, TX","Houston, TX",10423,12266,AUS,IAH,148,16198,107.04,CO,0.99,106.77,CO,0.99,106.77,"Austin, TX
(30.264979, -97.746598)","Houston, TX
(29.760803, -95.369506)",200711042312266AUSIAH
Table 1a,2009,1,30423,32467,"Austin, TX","Miami, FL (Metropolitan Area)",10423,11697,AUS,FLL,1105,23933,160.72,WN,0.42,161.87,B6,0.33,144.07,"Austin, TX
(30.264979, -97.746598)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",200911042311697AUSFLL
Table 1a,2011,4,30423,30466,"Austin, TX","Phoenix, AZ",10423,14107,AUS,PHX,872,56329,177.8,WN,0.64,177.47,US,0.29,170.08,"Austin, TX
(30.264979, -97.746598)","Phoenix, AZ
(30.406931, -87.217578)",201141042314107AUSPHX
Table 1a,2013,2,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,12892,AUS,LAX,1242,84903,226.83,AA,0.42,235.13,WN,0.38,205.77,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201321042312892AUSLAX
Table 1a,2008,1,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12391,AUS,ISP,1559,2093,176.56,WN,0.92,175.75,WN,0.92,175.75,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",200811042312391AUSISP
Table 1a,2014,1,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",10423,14831,AUS,SJC,1504,37674,254.1,WN,0.76,246.11,WN,0.76,246.11,"Austin, TX
(30.264979, -97.746598)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201411042314831AUSSJC
Table 1a,2007,1,30423,30721,"Austin, TX","Boston, MA (Metropolitan Area)",10423,14307,AUS,PVD,1698,5096,208.02,WN,0.53,199.92,WN,0.53,199.92,"Austin, TX
(30.264979, -97.746598)","Boston, MA (Metropolitan Area)
(42.358894, -71.056742)",200711042314307AUSPVD
Table 1a,2014,3,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,13891,AUS,ONT,1242,4732,285.25,WN,0.57,271.37,WN,0.57,271.37,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201431042313891AUSONT
Table 1a,2014,3,30423,31453,"Austin, TX","Houston, TX",10423,12191,AUS,HOU,148,12467,173.12,WN,0.99,173.16,WN,0.99,173.16,"Austin, TX
(30.264979, -97.746598)","Houston, TX
(29.760803, -95.369506)",201431042312191AUSHOU
Table 1a,2014,2,30423,30466,"Austin, TX","Phoenix, AZ",10423,14107,AUS,PHX,872,56147,221.92,WN,0.59,214.17,WN,0.59,214.17,"Austin, TX
(30.264979, -97.746598)","Phoenix, AZ
(30.406931, -87.217578)",201421042314107AUSPHX
Table 1a,2013,1,30423,33195,"Austin, TX","Tampa, FL (Metropolitan Area)",10423,15304,AUS,TPA,928,19929,211.88,WN,0.57,221.07,DL,0.14,185.01,"Austin, TX
(30.264979, -97.746598)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)",201311042315304AUSTPA
Table 1a,2012,1,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,12892,AUS,LAX,1242,72072,239.14,AA,0.45,247.11,WN,0.33,223.61,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201211042312892AUSLAX
Table 1a,2011,4,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",10423,14771,AUS,SFO,1504,60515,267.77,B6,0.35,175.76,B6,0.35,175.76,"Austin, TX
(30.264979, -97.746598)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201141042314771AUSSFO
Table 1a,2011,3,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12478,AUS,JFK,1559,52325,219.74,B6,0.73,210.2,B6,0.73,210.2,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201131042312478AUSJFK
Table 1a,2011,4,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12391,AUS,ISP,1559,1183,280.42,WN,0.99,280.1,WN,0.99,280.1,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201141042312391AUSISP
Table 1a,2012,2,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,10821,AUS,BWI,1342,49959,239.43,WN,0.69,252.96,DL,0.11,202.91,"Austin, TX
(30.264979, -97.746598)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201221042310821AUSBWI
Table 1a,2014,4,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,12264,AUS,IAD,1342,22113,330.55,UA,0.77,342.12,WN,0.03,269.29,"Austin, TX
(30.264979, -97.746598)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201441042312264AUSIAD
Table 1a,2008,4,30423,30721,"Austin, TX","Boston, MA (Metropolitan Area)",10423,14307,AUS,PVD,1698,5460,228.17,WN,0.42,238.45,CO,0.11,176.26,"Austin, TX
(30.264979, -97.746598)","Boston, MA (Metropolitan Area)
(42.358894, -71.056742)",200841042314307AUSPVD
Table 1a,2011,1,30423,30721,"Austin, TX","Boston, MA (Metropolitan Area)",10423,14307,AUS,PVD,1698,4368,223.89,WN,0.5,228.14,DL,0.21,200.5,"Austin, TX
(30.264979, -97.746598)","Boston, MA (Metropolitan Area)
(42.358894, -71.056742)",201111042314307AUSPVD
Table 1a,2012,1,30423,30721,"Austin, TX","Boston, MA (Metropolitan Area)",10423,13296,AUS,MHT,1698,3731,247.58,WN,0.59,238.31,WN,0.59,238.31,"Austin, TX
(30.264979, -97.746598)","Boston, MA (Metropolitan Area)
(42.358894, -71.056742)",201211042313296AUSMHT
Table 1a,2007,3,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",10423,14831,AUS,SJC,1504,56966,224.92,AA,0.85,225.52,F9,0.01,183.28,"Austin, TX
(30.264979, -97.746598)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",200731042314831AUSSJC
Table 1a,2009,1,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12391,AUS,ISP,1559,1456,184.47,WN,0.98,181.88,WN,0.98,181.88,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",200911042312391AUSISP
Table 1a,2008,1,30423,31453,"Austin, TX","Houston, TX",10423,12266,AUS,IAH,148,13286,123.7,CO,0.99,123.48,CO,0.99,123.48,"Austin, TX
(30.264979, -97.746598)","Houston, TX
(29.760803, -95.369506)",200811042312266AUSIAH
Table 1a,2008,4,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12391,AUS,ISP,1559,1729,230.83,WN,0.98,231.13,WN,0.98,231.13,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",200841042312391AUSISP
Table 1a,2012,4,30423,31453,"Austin, TX","Houston, TX",10423,12191,AUS,HOU,148,16471,154.5,WN,0.99,154.52,WN,0.99,154.52,"Austin, TX
(30.264979, -97.746598)","Houston, TX
(29.760803, -95.369506)",201241042312191AUSHOU
Table 1a,2007,4,30423,30977,"Austin, TX","Chicago, IL",10423,13930,AUS,ORD,978,62426,184.96,AA,0.8,178.54,AA,0.8,178.54,"Austin, TX
(30.264979, -97.746598)","Chicago, IL
(41.775002, -87.696388)",200741042313930AUSORD
Table 1a,2010,2,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,14908,AUS,SNA,1242,14378,199.21,AA,0.37,186.45,AA,0.37,186.45,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201021042314908AUSSNA
Table 1a,2007,2,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",10423,14831,AUS,SJC,1504,59605,220.35,AA,0.89,219.04,AA,0.89,219.04,"Austin, TX
(30.264979, -97.746598)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",200721042314831AUSSJC
Table 1a,2007,4,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,10821,AUS,BWI,1342,41496,184.49,WN,0.71,183.32,WN,0.71,183.32,"Austin, TX
(30.264979, -97.746598)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",200741042310821AUSBWI
Table 1a,2014,4,30423,30721,"Austin, TX","Boston, MA (Metropolitan Area)",10423,13296,AUS,MHT,1698,4004,283.38,WN,0.66,272.78,WN,0.66,272.78,"Austin, TX
(30.264979, -97.746598)","Boston, MA (Metropolitan Area)
(42.358894, -71.056742)",201441042313296AUSMHT
Table 1a,2009,2,30423,33195,"Austin, TX","Tampa, FL (Metropolitan Area)",10423,15304,AUS,TPA,928,18564,166.89,WN,0.63,153.37,WN,0.63,153.37,"Austin, TX
(30.264979, -97.746598)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)",200921042315304AUSTPA
Table 1a,2009,4,30423,30194,"Austin, TX","Dallas/Fort Worth, TX",10423,11259,AUS,DAL,190,76986,125.98,WN,0.99,125.88,WN,0.99,125.88,"Austin, TX
(30.264979, -97.746598)","Dallas/Fort Worth, TX
(40.11086, -77.035636)",200941042311259AUSDAL
Table 1a,2012,1,30423,31453,"Austin, TX","Houston, TX",10423,12266,AUS,IAH,148,8281,167.96,UA,0.99,168.0,UA,0.99,168.0,"Austin, TX
(30.264979, -97.746598)","Houston, TX
(29.760803, -95.369506)",201211042312266AUSIAH
Table 1a,2014,4,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12953,AUS,LGA,1559,24752,232.37,AA,0.35,235.0,WN,0.19,211.22,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201441042312953AUSLGA
Table 1a,2012,1,30423,30466,"Austin, TX","Phoenix, AZ",10423,14107,AUS,PHX,872,49686,193.21,WN,0.61,194.03,US,0.3,185.78,"Austin, TX
(30.264979, -97.746598)","Phoenix, AZ
(30.406931, -87.217578)",201211042314107AUSPHX
Table 1a,2011,1,30423,32467,"Austin, TX","Miami, FL (Metropolitan Area)",10423,13303,AUS,MIA,1105,7553,252.72,AA,0.55,238.86,AA,0.55,238.86,"Austin, TX
(30.264979, -97.746598)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",201111042313303AUSMIA
Table 1a,2012,2,30423,33195,"Austin, TX","Tampa, FL (Metropolitan Area)",10423,15304,AUS,TPA,928,18837,220.29,WN,0.62,217.52,WN,0.62,217.52,"Austin, TX
(30.264979, -97.746598)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)",201221042315304AUSTPA
Table 1a,2008,4,30423,30977,"Austin, TX","Chicago, IL",10423,13232,AUS,MDW,978,19019,182.84,WN,0.95,184.83,F9,0.01,121.81,"Austin, TX
(30.264979, -97.746598)","Chicago, IL
(41.775002, -87.696388)",200841042313232AUSMDW
Table 1a,2007,2,30423,31453,"Austin, TX","Houston, TX",10423,12266,AUS,IAH,148,16198,104.78,CO,1.0,104.78,CO,1.0,104.78,"Austin, TX
(30.264979, -97.746598)","Houston, TX
(29.760803, -95.369506)",200721042312266AUSIAH
Table 1a,2007,2,30423,32467,"Austin, TX","Miami, FL (Metropolitan Area)",10423,11697,AUS,FLL,1105,15288,196.56,CO,0.3,209.27,DL,0.12,165.48,"Austin, TX
(30.264979, -97.746598)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",200721042311697AUSFLL
Table 1a,2009,2,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,15070,AUS,SWF,1559,455,219.79,NW,0.45,204.36,NW,0.45,204.36,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",200921042315070AUSSWF
